# Example Data Set 1
1   1.0042409896850586
2   2.010387897491455
3   3.0082719326019287
4   4.0175559520721436
5   5.012676954269409
6   6.0149171352386475
7   7.025707006454468
8   8.018704175949097
9   9.02177619934082
10   10.032214164733887
